date,fr_ann
2021-07-10,0.0286087
2021-07-11,0.0526038
2021-07-12,0.08144610000000001
2021-07-13,0.0731898
2021-07-14,-0.0015913999999999972
2021-07-15,0.024429450000000005
2021-07-16,-0.015881149999999997
2021-07-17,0.0292803
2021-07-18,0.0568159
2021-07-19,-0.02028305
2021-07-20,-0.17226175
2021-07-21,-0.3442753
2021-07-22,-0.049366249999999993
2021-07-23,-0.06435315
2021-07-24,-0.1139822
2021-07-25,-0.19195715
2021-07-26,-0.12716965000000002
2021-07-27,0.06479480000000001
2021-07-28,0.06556495000000001
2021-07-29,0.07215685
2021-07-30,0.06432395
2021-07-31,0.10950000000000001
2021-08-01,0.10950000000000001
2021-08-02,0.10950000000000001
2021-08-03,0.10950000000000001
2021-08-04,0.0776428
2021-08-05,0.10950000000000001
2021-08-06,0.10950000000000001
2021-08-07,0.10950000000000001
2021-08-08,0.10950000000000001
2021-08-09,0.10950000000000001
2021-08-10,0.10950000000000001
2021-08-11,0.10950000000000001
2021-08-12,0.10950000000000001
2021-08-13,0.10950000000000001
2021-08-14,0.10950000000000001
2021-08-15,0.10950000000000001
2021-08-16,0.12382259999999999
2021-08-17,0.10950000000000001
2021-08-18,0.10950000000000001
2021-08-19,0.10950000000000001
2021-08-20,0.13052765
2021-08-21,0.17048055
2021-08-22,0.12706745
2021-08-23,0.26704495
2021-08-24,0.2943652
2021-08-25,0.1444232
2021-08-26,0.15280725
2021-08-27,0.10950000000000001
2021-08-28,0.23862604999999998
2021-08-29,0.10950000000000001
2021-08-30,0.1553075
2021-08-31,0.31868515
2021-09-01,0.38631965
2021-09-02,0.5351447500000001
2021-09-03,0.38546189999999997
2021-09-04,0.2735529
2021-09-05,0.10950000000000001
2021-09-06,0.17075795000000002
2021-09-07,0.15686605
2021-09-08,0.10950000000000001
2021-09-09,0.10950000000000001
2021-09-10,0.11356975
2021-09-11,0.10950000000000001
2021-09-12,0.10950000000000001
2021-09-13,0.10950000000000001
2021-09-14,0.10950000000000001
2021-09-15,0.10950000000000001
2021-09-16,0.10950000000000001
2021-09-17,0.10950000000000001
2021-09-18,0.10950000000000001
2021-09-19,0.10950000000000001
2021-09-20,0.10950000000000001
2021-09-21,0.10950000000000001
2021-09-22,0.10950000000000001
2021-09-23,0.08241335
2021-09-24,-0.04531109999999999
2021-09-25,0.09354585
2021-09-26,0.039314150000000006
2021-09-27,0.10950000000000001
2021-09-28,0.05702395
2021-09-29,0.0506109
2021-09-30,0.10670775000000002
2021-10-01,0.03470785
2021-10-02,0.053779099999999996
2021-10-03,0.10950000000000001
2021-10-04,0.10950000000000001
2021-10-05,0.0282291
2021-10-06,0.10950000000000001
2021-10-07,0.26224885
2021-10-08,0.25605115
2021-10-09,0.13036704999999998
2021-10-10,0.1493069
2021-10-11,0.10950000000000001
2021-10-12,0.10950000000000001
2021-10-13,0.10950000000000001
2021-10-14,0.18278835
2021-10-15,0.20690025
2021-10-16,0.43530995000000006
2021-10-17,0.42216630000000005
2021-10-18,0.2578433
2021-10-19,0.12765510000000002
2021-10-20,0.30381505000000003
2021-10-21,0.6870541
2021-10-22,0.3329457
2021-10-23,0.21325855000000002
2021-10-24,0.36658775
2021-10-25,0.3163309
2021-10-26,0.57533125
2021-10-27,0.31572865
2021-10-28,0.1436494
2021-10-29,0.23947649999999998
2021-10-30,0.28702140000000004
2021-10-31,0.40835105
2021-11-01,0.44093095
2021-11-02,0.35236005
2021-11-03,0.5746341
2021-11-04,0.5223332500000001
2021-11-05,0.28509055
2021-11-06,0.49701320000000004
2021-11-07,0.33200035
2021-11-08,0.45241385
2021-11-09,0.53207145
2021-11-10,0.5965049
2021-11-11,0.20083395000000004
2021-11-12,0.3300257
2021-11-13,0.2519084
2021-11-14,0.13512665
2021-11-15,0.28418899999999997
2021-11-16,0.20439269999999998
2021-11-17,0.12101575
2021-11-18,0.11400774999999999
2021-11-19,0.10950000000000001
2021-11-20,0.10950000000000001
2021-11-21,0.10950000000000001
2021-11-22,0.10950000000000001
2021-11-23,0.12007405
2021-11-24,0.11683650000000001
2021-11-25,0.1577238
2021-11-26,0.21025459999999999
2021-11-27,0.1125076
2021-11-28,0.10950000000000001
2021-11-29,0.14882510000000002
2021-11-30,0.17450649999999998
2021-12-01,0.18919775
2021-12-02,0.13122115
2021-12-03,0.17842660000000002
2021-12-04,0.0699997
2021-12-05,0.09954645
2021-12-06,0.10950000000000001
2021-12-07,0.08751605000000001
